83, Federal-gov, Masters
24, State-gov, Bachelors
24, State-gov, 10th
24, State-gov, 1st-4th
24, State-gov, Prof-school
24, State-gov, HS-grad
24, State-gov, 7th-8th
24, State-gov, 12th
24, State-gov, Some-college
24, State-gov, 5th-6th
24, State-gov, Preschool
24, State-gov, 11th
24, State-gov, Doctorate
24, State-gov, 9th
24, State-gov, Assoc-acdm
71, Federal-gov, Masters
71, Federal-gov, Assoc-voc
71, Federal-gov, Bachelors
71, Federal-gov, 10th
71, Federal-gov, 1st-4th
71, Federal-gov, Prof-school
71, Federal-gov, HS-grad
71, Federal-gov, 7th-8th
71, Federal-gov, 12th
71, Federal-gov, Some-college
71, Federal-gov, 5th-6th
71, Federal-gov, Preschool
71, Federal-gov, 11th
71, Federal-gov, Doctorate
71, Federal-gov, 9th
71, Federal-gov, Assoc-acdm
71, ?, Masters
71, ?, Assoc-voc
71, ?, Bachelors
71, ?, 10th
71, ?, 1st-4th
71, ?, Prof-school
71, ?, HS-grad
71, ?, 7th-8th
71, ?, 12th
71, ?, Some-college
71, ?, 5th-6th
71, ?, Preschool
71, ?, 11th
71, ?, Doctorate
71, ?, 9th
71, ?, Assoc-acdm
71, Self-emp-not-inc, Masters
71, Self-emp-not-inc, Assoc-voc
71, Self-emp-not-inc, Bachelors
71, Self-emp-not-inc, 10th
71, Self-emp-not-inc, 1st-4th
71, Self-emp-not-inc, Prof-school
71, Self-emp-not-inc, HS-grad
71, Self-emp-not-inc, 7th-8th
71, Self-emp-not-inc, 12th
71, Self-emp-not-inc, Some-college
71, Self-emp-not-inc, 5th-6th
71, Self-emp-not-inc, Preschool
71, Self-emp-not-inc, 11th
71, Self-emp-not-inc, Doctorate
71, Self-emp-not-inc, 9th
71, Self-emp-not-inc, Assoc-acdm
71, Never-worked, Masters
71, Never-worked, Assoc-voc
71, Never-worked, Bachelors
71, Never-worked, 10th
71, Never-worked, 1st-4th
71, Never-worked, Prof-school
71, Never-worked, HS-grad
71, Never-worked, 7th-8th
71, Never-worked, 12th
71, Never-worked, Some-college
71, Never-worked, 5th-6th
71, Never-worked, Preschool
71, Never-worked, 11th
71, Never-worked, Doctorate
71, Never-worked, 9th
71, Never-worked, Assoc-acdm
71, Local-gov, Masters
71, Local-gov, Assoc-voc
71, Local-gov, Bachelors
71, Local-gov, 10th
71, Local-gov, 1st-4th
71, Local-gov, Prof-school
71, Local-gov, HS-grad
71, Local-gov, 7th-8th
71, Local-gov, 12th
71, Local-gov, Some-college
71, Local-gov, 5th-6th
71, Local-gov, Preschool
71, Local-gov, 11th
71, Local-gov, Doctorate
71, Local-gov, 9th
71, Local-gov, Assoc-acdm
71, Private, Masters
71, Private, Assoc-voc
71, Private, Bachelors
71, Private, 10th
71, Private, 1st-4th
71, Private, Prof-school
71, Private, HS-grad
71, Private, 7th-8th
71, Private, 12th
71, Private, Some-college
71, Private, 5th-6th
71, Private, Preschool
71, Private, 11th
71, Private, Doctorate
71, Private, 9th
71, Private, Assoc-acdm
71, Without-pay, Masters
71, Without-pay, Assoc-voc
71, Without-pay, Bachelors
71, Without-pay, 10th
71, Without-pay, 1st-4th
71, Without-pay, Prof-school
71, Without-pay, HS-grad
71, Without-pay, 7th-8th
71, Without-pay, 12th
71, Without-pay, Some-college
71, Without-pay, 5th-6th
71, Without-pay, Preschool
71, Without-pay, 11th
71, Without-pay, Doctorate
71, Without-pay, 9th
71, Without-pay, Assoc-acdm
71, Self-emp-inc, Masters
71, Self-emp-inc, Assoc-voc
71, Self-emp-inc, Bachelors
71, Self-emp-inc, 10th
71, Self-emp-inc, 1st-4th
71, Self-emp-inc, Prof-school
71, Self-emp-inc, HS-grad
71, Self-emp-inc, 7th-8th
71, Self-emp-inc, 12th
71, Self-emp-inc, Some-college
71, Self-emp-inc, 5th-6th
71, Self-emp-inc, Preschool
71, Self-emp-inc, 11th
71, Self-emp-inc, Doctorate
71, Self-emp-inc, 9th
71, Self-emp-inc, Assoc-acdm
71, State-gov, Masters
71, State-gov, Assoc-voc
71, State-gov, Bachelors
71, State-gov, 10th
71, State-gov, 1st-4th
71, State-gov, Prof-school
71, State-gov, HS-grad
71, State-gov, 7th-8th
71, State-gov, 12th
71, State-gov, Some-college
71, State-gov, 5th-6th
71, State-gov, Preschool
71, State-gov, 11th
71, State-gov, Doctorate
71, State-gov, 9th
71, State-gov, Assoc-acdm
56, Federal-gov, Masters
56, Federal-gov, Assoc-voc
56, Federal-gov, Bachelors
56, Federal-gov, 10th
56, Federal-gov, 1st-4th
56, Federal-gov, Prof-school
56, Federal-gov, HS-grad
56, Federal-gov, 7th-8th
56, Federal-gov, 12th
56, Federal-gov, Some-college
56, Federal-gov, 5th-6th
56, Federal-gov, Preschool
56, Federal-gov, 11th
56, Federal-gov, Doctorate
56, Federal-gov, 9th
56, Federal-gov, Assoc-acdm
56, ?, Masters
56, ?, Assoc-voc
56, ?, Bachelors
56, ?, 10th
56, ?, 1st-4th
56, ?, Prof-school
56, ?, HS-grad
56, ?, 7th-8th
56, ?, 12th
56, ?, Some-college
56, ?, 5th-6th
56, ?, Preschool
56, ?, 11th
56, ?, Doctorate
56, ?, 9th
56, ?, Assoc-acdm
56, Self-emp-not-inc, Masters
56, Self-emp-not-inc, Assoc-voc
56, Self-emp-not-inc, Bachelors
56, Self-emp-not-inc, 10th
56, Self-emp-not-inc, 1st-4th
56, Self-emp-not-inc, Prof-school
56, Self-emp-not-inc, HS-grad
56, Self-emp-not-inc, 7th-8th
56, Self-emp-not-inc, 12th
56, Self-emp-not-inc, Some-college
56, Self-emp-not-inc, 5th-6th
56, Self-emp-not-inc, Preschool
56, Self-emp-not-inc, 11th
56, Self-emp-not-inc, Doctorate
56, Self-emp-not-inc, 9th
56, Self-emp-not-inc, Assoc-acdm
56, Never-worked, Masters
56, Never-worked, Assoc-voc
56, Never-worked, Bachelors
56, Never-worked, 10th
56, Never-worked, 1st-4th
56, Never-worked, Prof-school
56, Never-worked, HS-grad
56, Never-worked, 7th-8th
56, Never-worked, 12th
56, Never-worked, Some-college
56, Never-worked, 5th-6th
56, Never-worked, Preschool
56, Never-worked, 11th
56, Never-worked, Doctorate
56, Never-worked, 9th
56, Never-worked, Assoc-acdm
56, Local-gov, Masters
56, Local-gov, Assoc-voc
56, Local-gov, Bachelors
56, Local-gov, 10th
56, Local-gov, 1st-4th
56, Local-gov, Prof-school
56, Local-gov, HS-grad
56, Local-gov, 7th-8th
56, Local-gov, 12th
56, Local-gov, Some-college
56, Local-gov, 5th-6th
56, Local-gov, Preschool
56, Local-gov, 11th
56, Local-gov, Doctorate
56, Local-gov, 9th
56, Local-gov, Assoc-acdm
56, Private, Masters
56, Private, Assoc-voc
56, Private, Bachelors
56, Private, 10th
56, Private, 1st-4th
56, Private, Prof-school
56, Private, HS-grad
56, Private, 7th-8th
56, Private, 12th
56, Private, Some-college
56, Private, 5th-6th
56, Private, Preschool
56, Private, 11th
56, Private, Doctorate
56, Private, 9th
56, Private, Assoc-acdm
56, Without-pay, Masters
56, Without-pay, Assoc-voc
56, Without-pay, Bachelors
56, Without-pay, 10th
56, Without-pay, 1st-4th
56, Without-pay, Prof-school
56, Without-pay, HS-grad
56, Without-pay, 7th-8th
56, Without-pay, 12th
56, Without-pay, Some-college
56, Without-pay, 5th-6th
56, Without-pay, Preschool
56, Without-pay, 11th
56, Without-pay, Doctorate
56, Without-pay, 9th
56, Without-pay, Assoc-acdm
56, Self-emp-inc, Masters
56, Self-emp-inc, Assoc-voc
56, Self-emp-inc, Bachelors
56, Self-emp-inc, 10th
56, Self-emp-inc, 1st-4th
56, Self-emp-inc, Prof-school
56, Self-emp-inc, HS-grad
56, Self-emp-inc, 7th-8th
56, Self-emp-inc, 12th
56, Self-emp-inc, Some-college
56, Self-emp-inc, 5th-6th
56, Self-emp-inc, Preschool
56, Self-emp-inc, 11th
56, Self-emp-inc, Doctorate
56, Self-emp-inc, 9th
56, Self-emp-inc, Assoc-acdm
56, State-gov, Masters
56, State-gov, Assoc-voc
56, State-gov, Bachelors
56, State-gov, 10th
56, State-gov, 1st-4th
56, State-gov, Prof-school
56, State-gov, HS-grad
56, State-gov, 7th-8th
56, State-gov, 12th
56, State-gov, Some-college
56, State-gov, 5th-6th
56, State-gov, Preschool
56, State-gov, 11th
56, State-gov, Doctorate
56, State-gov, 9th
56, State-gov, Assoc-acdm
45, Federal-gov, Masters
45, Federal-gov, Assoc-voc
45, Federal-gov, Bachelors
45, Federal-gov, 10th
45, Federal-gov, 1st-4th
45, Federal-gov, Prof-school
45, Federal-gov, HS-grad
45, Federal-gov, 7th-8th
45, Federal-gov, 12th
45, Federal-gov, Some-college
45, Federal-gov, 5th-6th
45, Federal-gov, Preschool
45, Federal-gov, 11th
45, Federal-gov, Doctorate
45, Federal-gov, 9th
45, Federal-gov, Assoc-acdm
45, ?, Masters
45, ?, Assoc-voc
45, ?, Bachelors
45, ?, 10th
45, ?, 1st-4th
45, ?, Prof-school
45, ?, HS-grad
45, ?, 7th-8th
45, ?, 12th
45, ?, Some-college
45, ?, 5th-6th
45, ?, Preschool
45, ?, 11th
45, ?, Doctorate
45, ?, 9th
45, ?, Assoc-acdm
45, Self-emp-not-inc, Masters
45, Self-emp-not-inc, Assoc-voc
45, Self-emp-not-inc, Bachelors
45, Self-emp-not-inc, 10th
45, Self-emp-not-inc, 1st-4th
45, Self-emp-not-inc, Prof-school
45, Self-emp-not-inc, HS-grad
45, Self-emp-not-inc, 7th-8th
45, Self-emp-not-inc, 12th
45, Self-emp-not-inc, Some-college
45, Self-emp-not-inc, 5th-6th
45, Self-emp-not-inc, Preschool
45, Self-emp-not-inc, 11th
45, Self-emp-not-inc, Doctorate
45, Self-emp-not-inc, 9th
45, Self-emp-not-inc, Assoc-acdm
45, Never-worked, Masters
45, Never-worked, Assoc-voc
45, Never-worked, Bachelors
45, Never-worked, 10th
45, Never-worked, 1st-4th
45, Never-worked, Prof-school
45, Never-worked, HS-grad
45, Never-worked, 7th-8th
45, Never-worked, 12th
45, Never-worked, Some-college
45, Never-worked, 5th-6th
45, Never-worked, Preschool
45, Never-worked, 11th
45, Never-worked, Doctorate
45, Never-worked, 9th
45, Never-worked, Assoc-acdm
45, Local-gov, Masters
45, Local-gov, Assoc-voc
45, Local-gov, Bachelors
45, Local-gov, 10th
45, Local-gov, 1st-4th
45, Local-gov, Prof-school
45, Local-gov, HS-grad
45, Local-gov, 7th-8th
45, Local-gov, 12th
45, Local-gov, Some-college
45, Local-gov, 5th-6th
45, Local-gov, Preschool
45, Local-gov, 11th
45, Local-gov, Doctorate
45, Local-gov, 9th
45, Local-gov, Assoc-acdm
45, Private, Masters
45, Private, Assoc-voc
45, Private, Bachelors
45, Private, 10th
45, Private, 1st-4th
45, Private, Prof-school
45, Private, HS-grad
45, Private, 7th-8th
45, Private, 12th
45, Private, Some-college
45, Private, 5th-6th
45, Private, Preschool
45, Private, 11th
45, Private, Doctorate
45, Private, 9th
45, Private, Assoc-acdm
45, Without-pay, Masters
45, Without-pay, Assoc-voc
45, Without-pay, Bachelors
45, Without-pay, 10th
45, Without-pay, 1st-4th
45, Without-pay, Prof-school
45, Without-pay, HS-grad
45, Without-pay, 7th-8th
45, Without-pay, 12th
45, Without-pay, Some-college
45, Without-pay, 5th-6th
45, Without-pay, Preschool
45, Without-pay, 11th
45, Without-pay, Doctorate
45, Without-pay, 9th
45, Without-pay, Assoc-acdm
45, Self-emp-inc, Masters
45, Self-emp-inc, Assoc-voc
45, Self-emp-inc, Bachelors
45, Self-emp-inc, 10th
45, Self-emp-inc, 1st-4th
45, Self-emp-inc, Prof-school
45, Self-emp-inc, HS-grad
45, Self-emp-inc, 7th-8th
45, Self-emp-inc, 12th
45, Self-emp-inc, Some-college
45, Self-emp-inc, 5th-6th
45, Self-emp-inc, Preschool
45, Self-emp-inc, 11th
45, Self-emp-inc, Doctorate
45, Self-emp-inc, 9th
45, Self-emp-inc, Assoc-acdm
45, State-gov, Masters
45, State-gov, Assoc-voc
45, State-gov, Bachelors
45, State-gov, 10th
45, State-gov, 1st-4th
45, State-gov, Prof-school
45, State-gov, HS-grad
45, State-gov, 7th-8th
45, State-gov, 12th
45, State-gov, Some-college
45, State-gov, 5th-6th
45, State-gov, Preschool
45, State-gov, 11th
45, State-gov, Doctorate
45, State-gov, 9th
45, State-gov, Assoc-acdm
79, Federal-gov, Masters
79, Federal-gov, Assoc-voc
79, Federal-gov, Bachelors
79, Federal-gov, 10th
79, Federal-gov, 1st-4th
79, Federal-gov, Prof-school
79, Federal-gov, HS-grad
79, Federal-gov, 7th-8th
79, Federal-gov, 12th
79, Federal-gov, Some-college
79, Federal-gov, 5th-6th
79, Federal-gov, Preschool
79, Federal-gov, 11th
79, Federal-gov, Doctorate
79, Federal-gov, 9th
79, Federal-gov, Assoc-acdm
79, ?, Masters
79, ?, Assoc-voc
79, ?, Bachelors
79, ?, 10th
79, ?, 1st-4th
79, ?, Prof-school
79, ?, HS-grad
79, ?, 7th-8th
79, ?, 12th
79, ?, Some-college
79, ?, 5th-6th
79, ?, Preschool
79, ?, 11th
79, ?, Doctorate
79, ?, 9th
79, ?, Assoc-acdm
79, Self-emp-not-inc, Masters
79, Self-emp-not-inc, Assoc-voc
79, Self-emp-not-inc, Bachelors
79, Self-emp-not-inc, 10th
79, Self-emp-not-inc, 1st-4th
79, Self-emp-not-inc, Prof-school
79, Self-emp-not-inc, HS-grad
79, Self-emp-not-inc, 7th-8th
79, Self-emp-not-inc, 12th
79, Self-emp-not-inc, Some-college
79, Self-emp-not-inc, 5th-6th
79, Self-emp-not-inc, Preschool
79, Self-emp-not-inc, 11th
79, Self-emp-not-inc, Doctorate
79, Self-emp-not-inc, 9th
79, Self-emp-not-inc, Assoc-acdm
79, Never-worked, Masters
79, Never-worked, Assoc-voc
79, Never-worked, Bachelors
79, Never-worked, 10th
79, Never-worked, 1st-4th
79, Never-worked, Prof-school
79, Never-worked, HS-grad
79, Never-worked, 7th-8th
79, Never-worked, 12th
79, Never-worked, Some-college
79, Never-worked, 5th-6th
79, Never-worked, Preschool
79, Never-worked, 11th
79, Never-worked, Doctorate
79, Never-worked, 9th
79, Never-worked, Assoc-acdm
79, Local-gov, Masters
79, Local-gov, Assoc-voc
79, Local-gov, Bachelors
79, Local-gov, 10th
79, Local-gov, 1st-4th
79, Local-gov, Prof-school
79, Local-gov, HS-grad
79, Local-gov, 7th-8th
79, Local-gov, 12th
79, Local-gov, Some-college
79, Local-gov, 5th-6th
79, Local-gov, Preschool
79, Local-gov, 11th
79, Local-gov, Doctorate
79, Local-gov, 9th
79, Local-gov, Assoc-acdm
79, Private, Masters
79, Private, Assoc-voc
79, Private, Bachelors
79, Private, 10th
79, Private, 1st-4th
79, Private, Prof-school
79, Private, HS-grad
79, Private, 7th-8th
79, Private, 12th
79, Private, Some-college
79, Private, 5th-6th
79, Private, Preschool
79, Private, 11th
79, Private, Doctorate
79, Private, 9th
79, Private, Assoc-acdm
79, Without-pay, Masters
79, Without-pay, Assoc-voc
79, Without-pay, Bachelors
79, Without-pay, 10th
79, Without-pay, 1st-4th
79, Without-pay, Prof-school
79, Without-pay, HS-grad
79, Without-pay, 7th-8th
79, Without-pay, 12th
79, Without-pay, Some-college
79, Without-pay, 5th-6th
79, Without-pay, Preschool
79, Without-pay, 11th
79, Without-pay, Doctorate
79, Without-pay, 9th
79, Without-pay, Assoc-acdm
79, Self-emp-inc, Masters
79, Self-emp-inc, Assoc-voc
79, Self-emp-inc, Bachelors
79, Self-emp-inc, 10th
79, Self-emp-inc, 1st-4th
79, Self-emp-inc, Prof-school
79, Self-emp-inc, HS-grad
79, Self-emp-inc, 7th-8th
79, Self-emp-inc, 12th
79, Self-emp-inc, Some-college
79, Self-emp-inc, 5th-6th
79, Self-emp-inc, Preschool
79, Self-emp-inc, 11th
79, Self-emp-inc, Doctorate
79, Self-emp-inc, 9th
79, Self-emp-inc, Assoc-acdm
79, State-gov, Masters
79, State-gov, Assoc-voc
79, State-gov, Bachelors
79, State-gov, 10th
79, State-gov, 1st-4th
79, State-gov, Prof-school
79, State-gov, HS-grad
79, State-gov, 7th-8th
79, State-gov, 12th
79, State-gov, Some-college
79, State-gov, 5th-6th
79, State-gov, Preschool
79, State-gov, 11th
79, State-gov, Doctorate
79, State-gov, 9th
79, State-gov, Assoc-acdm
85, Federal-gov, Masters
85, Federal-gov, Assoc-voc
85, Federal-gov, Bachelors
85, Federal-gov, 10th
85, Federal-gov, 1st-4th
85, Federal-gov, Prof-school
85, Federal-gov, HS-grad
85, Federal-gov, 7th-8th
85, Federal-gov, 12th
85, Federal-gov, Some-college
85, Federal-gov, 5th-6th
85, Federal-gov, Preschool
85, Federal-gov, 11th
85, Federal-gov, Doctorate
85, Federal-gov, 9th
85, Federal-gov, Assoc-acdm
85, ?, Masters
85, ?, Assoc-voc
85, ?, Bachelors
85, ?, 10th
85, ?, 1st-4th
85, ?, Prof-school
85, ?, HS-grad
85, ?, 7th-8th
85, ?, 12th
85, ?, Some-college
85, ?, 5th-6th
85, ?, Preschool
85, ?, 11th
85, ?, Doctorate
85, ?, 9th
85, ?, Assoc-acdm
85, Self-emp-not-inc, Masters
85, Self-emp-not-inc, Assoc-voc
85, Self-emp-not-inc, Bachelors
85, Self-emp-not-inc, 10th
85, Self-emp-not-inc, 1st-4th
85, Self-emp-not-inc, Prof-school
85, Self-emp-not-inc, HS-grad
85, Self-emp-not-inc, 7th-8th
85, Self-emp-not-inc, 12th
85, Self-emp-not-inc, Some-college
85, Self-emp-not-inc, 5th-6th
85, Self-emp-not-inc, Preschool
85, Self-emp-not-inc, 11th
85, Self-emp-not-inc, Doctorate
85, Self-emp-not-inc, 9th
85, Self-emp-not-inc, Assoc-acdm
85, Never-worked, Masters
85, Never-worked, Assoc-voc
85, Never-worked, Bachelors
85, Never-worked, 10th
85, Never-worked, 1st-4th
85, Never-worked, Prof-school
85, Never-worked, HS-grad
85, Never-worked, 7th-8th
85, Never-worked, 12th
85, Never-worked, Some-college
85, Never-worked, 5th-6th
85, Never-worked, Preschool
85, Never-worked, 11th
85, Never-worked, Doctorate
85, Never-worked, 9th
85, Never-worked, Assoc-acdm
85, Local-gov, Masters
85, Local-gov, Assoc-voc
85, Local-gov, Bachelors
85, Local-gov, 10th
85, Local-gov, 1st-4th
85, Local-gov, Prof-school
85, Local-gov, HS-grad
85, Local-gov, 7th-8th
85, Local-gov, 12th
85, Local-gov, Some-college
85, Local-gov, 5th-6th
85, Local-gov, Preschool
85, Local-gov, 11th
85, Local-gov, Doctorate
85, Local-gov, 9th
85, Local-gov, Assoc-acdm
85, Private, Masters
85, Private, Assoc-voc
85, Private, Bachelors
85, Private, 10th
85, Private, 1st-4th
85, Private, Prof-school
85, Private, HS-grad
85, Private, 7th-8th
85, Private, 12th
85, Private, Some-college
85, Private, 5th-6th
85, Private, Preschool
85, Private, 11th
85, Private, Doctorate
85, Private, 9th
85, Private, Assoc-acdm
85, Without-pay, Masters
85, Without-pay, Assoc-voc
85, Without-pay, Bachelors
85, Without-pay, 10th
85, Without-pay, 1st-4th
85, Without-pay, Prof-school
85, Without-pay, HS-grad
85, Without-pay, 7th-8th
85, Without-pay, 12th
85, Without-pay, Some-college
85, Without-pay, 5th-6th
85, Without-pay, Preschool
85, Without-pay, 11th
85, Without-pay, Doctorate
85, Without-pay, 9th
85, Without-pay, Assoc-acdm
85, Self-emp-inc, Masters
85, Self-emp-inc, Assoc-voc
85, Self-emp-inc, Bachelors
85, Self-emp-inc, 10th
85, Self-emp-inc, 1st-4th
85, Self-emp-inc, Prof-school
85, Self-emp-inc, HS-grad
85, Self-emp-inc, 7th-8th
85, Self-emp-inc, 12th
85, Self-emp-inc, Some-college
85, Self-emp-inc, 5th-6th
85, Self-emp-inc, Preschool
85, Self-emp-inc, 11th
85, Self-emp-inc, Doctorate
85, Self-emp-inc, 9th
85, Self-emp-inc, Assoc-acdm
85, State-gov, Masters
85, State-gov, Assoc-voc
85, State-gov, Bachelors
85, State-gov, 10th
85, State-gov, 1st-4th
85, State-gov, Prof-school
85, State-gov, HS-grad
85, State-gov, 7th-8th
85, State-gov, 12th
85, State-gov, Some-college
85, State-gov, 5th-6th
85, State-gov, Preschool
85, State-gov, 11th
85, State-gov, Doctorate
85, State-gov, 9th
85, State-gov, Assoc-acdm
35, Federal-gov, Masters
35, Federal-gov, Assoc-voc
35, Federal-gov, Bachelors
35, Federal-gov, 10th
35, Federal-gov, 1st-4th
35, Federal-gov, Prof-school
35, Federal-gov, HS-grad
35, Federal-gov, 7th-8th
35, Federal-gov, 12th
35, Federal-gov, Some-college
35, Federal-gov, 5th-6th
35, Federal-gov, Preschool
35, Federal-gov, 11th
35, Federal-gov, Doctorate
35, Federal-gov, 9th
35, Federal-gov, Assoc-acdm
35, ?, Masters
35, ?, Assoc-voc
35, ?, Bachelors
35, ?, 10th
35, ?, 1st-4th
35, ?, Prof-school
35, ?, HS-grad
35, ?, 7th-8th
35, ?, 12th
35, ?, Some-college
35, ?, 5th-6th
35, ?, Preschool
35, ?, 11th
35, ?, Doctorate
35, ?, 9th
35, ?, Assoc-acdm
35, Self-emp-not-inc, Masters
35, Self-emp-not-inc, Assoc-voc
35, Self-emp-not-inc, Bachelors
35, Self-emp-not-inc, 10th
35, Self-emp-not-inc, 1st-4th
35, Self-emp-not-inc, Prof-school
35, Self-emp-not-inc, HS-grad
35, Self-emp-not-inc, 7th-8th
35, Self-emp-not-inc, 12th
35, Self-emp-not-inc, Some-college
35, Self-emp-not-inc, 5th-6th
35, Self-emp-not-inc, Preschool
35, Self-emp-not-inc, 11th
35, Self-emp-not-inc, Doctorate
35, Self-emp-not-inc, 9th
35, Self-emp-not-inc, Assoc-acdm
35, Never-worked, Masters
35, Never-worked, Assoc-voc
35, Never-worked, Bachelors
35, Never-worked, 10th
